,,1,2,3,4,5,6,7,8,,,,2.449489743
0.99199998,0.70613915,,,,,,,,,,,,
0.044,1.09858632,,,,,,,,,,,,
0.152,1.10000432,,,,,,,,,,,,
0.95599997,0.72595048,,,,,,,,,,,,
0.86400002,0.93231827,,,,,,,,,,,,
0.124,1.06653225,,,,,,,,,,,,
0.69599998,0.97643828,,,,,,,,,,,,
0.34799999,0.7882129,,,,,,,,,,,,
0.99199998,0.92551601,,,,,,,,,,,,
0.044,1.09359097,,,,,,,,,,,,
0.156,0.87130117,,,,,,,,,,,,
0.96399999,0.83355492,,,,,,,,,,,,
0.86400002,1.12979698,,,,,,,,,,,,
0.1,1.12647617,,,,,,,,,,,,
0.68800002,0.71404636,,,,,,,,,,,,
0.31999999,0.93561798,,,,,,,,,,,,
0.99199998,1.22074902,,,,,,,,,,,,
0.044,1.00297248,,,,,,,,,,,,
0.152,0.69375247,,,,,,,,,,,,
0.96399999,1.02103209,,,,,,,,,,,,
0.86000001,1.1065352,,,,,,,,,,,,
0.112,0.72976261,,,,,,,,,,,,
0.68000001,0.83125871,,,,,,,,,,,,
0.34,1.11901987,,,,,,,,,,,,
0.99199998,1.07501638,,,,,,,,,,,,
0.048,0.73672801,,,,,,,,,,,,
0.152,0.89137959,,,,,,,,,,,,
0.972,1.19548547,,,,,,,,,,,,
0.86400002,0.94551146,,,,,,,,,,,,
0.112,0.73895949,,,,,,,,,,,,
0.69999999,1.12252545,,,,,,,,,,,,
0.32800001,1.11956024,,,,,,,,,,,,
0.99199998,0.80275863,,,,,,,,,,,,
0.044,0.84985101,,,,,,,,,,,,
0.156,1.12609339,,,,,,,,,,,,
0.95999998,1.01859593,,,,,,,,,,,,
0.86400002,0.69419932,,,,,,,,,,,,
0.112,1.08282208,,,,,,,,,,,,
0.68000001,1.18425012,,,,,,,,,,,,
0.35600001,0.9045223,,,,,,,,,,,,
0.99199998,0.77059227,,,,,,,,,,,,
0.044,1.09919727,,,,,,,,,,,,
0.152,1.06261861,,,,,,,,,,,,
0.96799999,0.72722757,,,,,,,,,,,,
0.87199998,0.90273619,,,,,,,,,,,,
0.12800001,1.15772653,,,,,,,,,,,,
0.69599998,0.92921591,,,,,,,,,,,,
0.34799999,0.72919905,,,,,,,,,,,,
0.99199998,1.03002024,,,,,,,,,,,,
0.044,1.15968597,,,,,,,,,,,,
0.152,0.80109107,,,,,,,,,,,,
0.96799999,0.82193142,,,,,,,,,,,,
0.86799997,1.14495635,,,,,,,,,,,,
0.104,0.98873568,,,,,,,,,,,,
0.69199997,0.72682619,,,,,,,,,,,,
0.34400001,0.91904342,,,,,,,,,,,,
0.98799998,1.14830041,,,,,,,,,,,,
0.044,0.94513547,,,,,,,,,,,,
0.152,0.85304952,,,,,,,,,,,,
0.95999998,1.12565804,,,,,,,,,,,,
0.87199998,1.14173615,,,,,,,,,,,,
0.108,0.90763986,,,,,,,,,,,,
0.676,0.88080639,,,,,,,,,,,,
0.34799999,1.23915529,,,,,,,,,,,,
0.98799998,1.00880873,,,,,,,,,,,,
0.048,0.80598015,,,,,,,,,,,,
0.132,0.96705389,,,,,,,,,,,,
0.98000002,1.18318057,,,,,,,,,,,,
0.87599999,0.96653217,,,,,,,,,,,,
0.104,0.2207375,,,,,,,,,,,,
0.676,0.17005379,,,,,,,,,,,,
0.352,0.16340461,,,,,,,,,,,,
0.99199998,0.23715556,,,,,,,,,,,,
0.044,0.1490365,,,,,,,,,,,,
0.124,0.12000468,,,,,,,,,,,,
0.97600001,0.18535015,,,,,,,,,,,,
0.884,0.21980666,,,,,,,,,,,,
0.112,0.23586045,,,,,,,,,,,,
0.67199999,0.27442482,,,,,,,,,,,,
0.35600001,0.23017652,,,,,,,,,,,,
0.98799998,0.1767426,,,,,,,,,,,,
0.044,0.18898,,,,,,,,,,,,
0.12800001,0.2034775,,,,,,,,,,,,
0.972,0.22811633,,,,,,,,,,,,
0.88,0.24568968,,,,,,,,,,,,
0.108,0.17001227,,,,,,,,,,,,
0.68000001,0.20641382,,,,,,,,,,,,
0.34400001,0.12701996,,,,,,,,,,,,
0.99199998,0.1596171,,,,,,,,,,,,
0.048,0.15420799,,,,,,,,,,,,
0.124,0.19927272,,,,,,,,,,,,
0.95200002,0.23671345,,,,,,,,,,,,
0.89999998,0.06150118,,,,,,,,,,,,
0.112,0.19447604,,,,,,,,,,,,
0.69999999,0.24256966,,,,,,,,,,,,
0.34400001,0.32141683,,,,,,,,,,,,
0.99199998,0.25086325,,,,,,,,,,,,
0.044,0.13791624,,,,,,,,,,,,
0.12800001,0.15726538,,,,,,,,,,,,
0.95200002,0.16163683,,,,,,,,,,,,
0.90399998,0.16651744,,,,,,,,,,,,
0.116,0.16854042,,,,,,,,,,,,
0.68800002,0.20697103,,,,,,,,,,,,
0.336,0.18887773,,,,,,,,,,,,
0.99199998,0.22021985,,,,,,,,,,,,
0.044,0.19772291,,,,,,,,,,,,
0.12800001,0.26410383,,,,,,,,,,,,
0.96399999,0.15839916,,,,,,,,,,,,
0.89999998,0.19918005,,,,,,,,,,,,
0.13600001,0.19473751,,,,,,,,,,,,
0.69599998,0.27929965,,,,,,,,,,,,
0.324,0.23227707,,,,,,,,,,,,
0.99199998,0.22839354,,,,,,,,,,,,
0.044,0.19933771,,,,,,,,,,,,
0.12800001,0.11667621,,,,,,,,,,,,
0.972,0.24744907,,,,,,,,,,,,
0.89200002,0.20762061,,,,,,,,,,,,
0.12,0.21544355,,,,,,,,,,,,
0.69199997,0.26810986,,,,,,,,,,,,
0.31600001,0.21087344,,,,,,,,,,,,
0.99199998,0.30164728,,,,,,,,,,,,
0.044,0.16780066,,,,,,,,,,,,
0.124,0.15766227,,,,,,,,,,,,
0.97600001,0.24064097,,,,,,,,,,,,
0.884,0.20105997,,,,,,,,,,,,
0.116,0.18217081,,,,,,,,,,,,
0.676,0.23293337,,,,,,,,,,,,
0.34400001,0.20672858,,,,,,,,,,,,
0.99199998,0.16486607,,,,,,,,,,,,
0.044,0.15184012,,,,,,,,,,,,
0.124,0.24596567,,,,,,,,,,,,
0.97600001,0.20977727,,,,,,,,,,,,
0.88,0.21094395,,,,,,,,,,,,
0.1,0.17538044,,,,,,,,,,,,
0.66000003,0.1770263,,,,,,,,,,,,
0.34799999,0.18973479,,,,,,,,,,,,
0.98799998,0.17645103,,,,,,,,,,,,
0.048,0.22205107,,,,,,,,,,,,
0.116,0.22962584,,,,,,,,,,,,
0.98000002,0.11277314,,,,,,,,,,,,
0.89600003,0.17407919,,,,,,,,,,,,
0.088,0.19057341,,,,,,,,,,,,
0.66399997,0.1494303,,,,,,,,,,,,
0.34400001,0.24401738,,,,,,,,,,,,
0.98799998,0.24232127,,,,,,,,,,,,
0.044,0.2039357,,,,,,,,,,,,
0.112,0.16142659,,,,,,,,,,,,
0.96399999,0.17807993,,,,,,,,,,,,
0.92799997,0.19772342,,,,,,,,,,,,
0.1,0.19544917,,,,,,,,,,,,
0.66000003,0.20575216,,,,,,,,,,,,
0.37599999,0.09695437,,,,,,,,,,,,
0.99199998,0.23482203,,,,,,,,,,,,
0.044,0.16458137,,,,,,,,,,,,
0.1,0.23805749,,,,,,,,,,,,
0.96799999,0.20494254,,,,,,,,,,,,
0.90799999,0.20910978,,,,,,,,,,,,
0.088,0.22301121,,,,,,,,,,,,
0.67199999,0.18666314,,,,,,,,,,,,
0.34799999,0.13674302,,,,,,,,,,,,
0.99199998,0.23832411,,,,,,,,,,,,
0.04,0.14443664,,,,,,,,,,,,
0.084,0.23645106,,,,,,,,,,,,
0.98000002,0.21816315,,,,,,,,,,,,
0.92400002,0.3142482,,,,,,,,,,,,
0.1,0.19067004,,,,,,,,,,,,
0.66000003,0.17343879,,,,,,,,,,,,
0.36000001,0.19049312,,,,,,,,,,,,
0.99199998,0.23740216,,,,,,,,,,,,
0.044,0.58183342,,,,,,,,,,,,
0.084,0.89457631,,,,,,,,,,,,
0.972,0.78745645,,,,,,,,,,,,
0.92799997,0.90176111,,,,,,,,,,,,
0.088,0.89192581,,,,,,,,,,,,
0.676,0.64656776,,,,,,,,,,,,
0.33199999,0.96857429,,,,,,,,,,,,
0.99199998,0.62025517,,,,,,,,,,,,
0.044,1.00212908,,,,,,,,,,,,
0.092,0.66810209,,,,,,,,,,,,
0.96799999,1.01053894,,,,,,,,,,,,
0.93599999,0.73834783,,,,,,,,,,,,
0.088,0.78107047,,,,,,,,,,,,
0.708,0.90029633,,,,,,,,,,,,
0.34,0.70819157,,,,,,,,,,,,
0.99199998,1.03312981,,,,,,,,,,,,
0.044,0.51423812,,,,,,,,,,,,
0.104,0.98547244,,,,,,,,,,,,
0.95999998,0.65175653,,,,,,,,,,,,
0.91600001,0.93114102,,,,,,,,,,,,
0.08,0.79776776,,,,,,,,,,,,
0.69599998,0.85450625,,,,,,,,,,,,
0.35600001,0.98203206,,,,,,,,,,,,
0.99199998,0.68241435,,,,,,,,,,,,
0.044,0.97658533,,,,,,,,,,,,
0.112,0.52968872,,,,,,,,,,,,
0.95599997,0.98965716,,,,,,,,,,,,
0.90799999,0.69490361,,,,,,,,,,,,
0.076,0.86990637,,,,,,,,,,,,
0.71200001,0.81536841,,,,,,,,,,,,
0.34799999,0.75603718,,,,,,,,,,,,
0.99199998,0.86808848,,,,,,,,,,,,
0.044,0.6165396,,,,,,,,,,,,
0.1,0.99713254,,,,,,,,,,,,
0.95599997,0.62531871,,,,,,,,,,,,
0.912,1.02660608,,,,,,,,,,,,
0.088,0.74764079,,,,,,,,,,,,
0.69599998,0.88097447,,,,,,,,,,,,
0.35600001,0.92111254,,,,,,,,,,,,
0.99199998,0.73793614,,,,,,,,,,,,
0.044,0.96270663,,,,,,,,,,,,
0.084,0.49932796,,,,,,,,,,,,
0.972,0.94889468,,,,,,,,,,,,
0.92400002,0.68655062,,,,,,,,,,,,
0.096,0.96915418,,,,,,,,,,,,
0.66000003,0.7063306,,,,,,,,,,,,
0.31999999,0.87023085,,,,,,,,,,,,
0.99199998,0.86626869,,,,,,,,,,,,
0.044,0.70856065,,,,,,,,,,,,
0.08,1.005054,,,,,,,,,,,,
0.972,0.53473967,,,,,,,,,,,,
0.93599999,1.06995666,,,,,,,,,,,,
0.08,0.6719389,,,,,,,,,,,,
0.64399999,0.99347556,,,,,,,,,,,,
0.384,0.79359031,,,,,,,,,,,,
0.98799998,0.86868399,,,,,,,,,,,,
0.044,0.8460151,,,,,,,,,,,,
0.076,0.75075489,,,,,,,,,,,,
0.98000002,0.99832815,,,,,,,,,,,,
0.94,0.64206612,,,,,,,,,,,,
0.08,0.9740783,,,,,,,,,,,,
0.65600002,0.71032107,,,,,,,,,,,,
0.324,0.9382515,,,,,,,,,,,,
0.98799998,0.80201292,,,,,,,,,,,,
0.044,0.85888636,,,,,,,,,,,,
0.072,0.94758129,,,,,,,,,,,,
0.96799999,0.6201815,,,,,,,,,,,,
0.93199998,0.93857735,,,,,,,,,,,,
0.064,0.57875222,,,,,,,,,,,,
0.66799998,0.98784953,,,,,,,,,,,,
0.34400001,0.73209399,,,,,,,,,,,,
0.99199998,0.87947839,,,,,,,,,,,,
0.044,0.77835572,,,,,,,,,,,,
0.052,0.78354383,,,,,,,,,,,,
0.98400003,0.98647732,,,,,,,,,,,,
0.94800001,0.63876903,,,,,,,,,,,,
0.072,0.96651208,,,,,,,,,,,,
0.69599998,0.67585081,,,,,,,,,,,,
0.336,0.8664394,,,,,,,,,,,,
0.99199998,0.73441082,,,,,,,,,,,,
0.044,0.85993063,,,,,,,,,,,,
0.048,0.91669601,,,,,,,,,,,,
0.98000002,0.61560118,,,,,,,,,,,,
0.95200002,0.9918282,,,,,,,,,,,,
0.072,0.63055551,,,,,,,,,,,,
0.71600002,0.98787242,,,,,,,,,,,,
0.34400001,0.56592792,,,,,,,,,,,,
0.99199998,0.97220999,,,,,,,,,,,,
0.044,0.69824529,,,,,,,,,,,,
0.052,0.80855775,,,,,,,,,,,,
0.98000002,0.92329931,,,,,,,,,,,,
0.95200002,0.71875888,,,,,,,,,,,,
0.092,0.89621353,,,,,,,,,,,,
0.71600002,0.63718939,,,,,,,,,,,,
0.33199999,0.99293441,,,,,,,,,,,,
0.99199998,0.64028633,,,,,,,,,,,,
0.044,0.95603114,,,,,,,,,,,,
0.068,0.71042496,,,,,,,,,,,,
0.97600001,0.84886348,,,,,,,,,,,,
0.93599999,0.91635317,,,,,,,,,,,,
0.088,0.66174203,,,,,,,,,,,,
0.69999999,0.95413017,,,,,,,,,,,,
0.324,0.55452186,,,,,,,,,,,,
0.99199998,1.03073168,,,,,,,,,,,,
0.044,0.61694181,,,,,,,,,,,,
0.064,0.9485895,,,,,,,,,,,,
0.972,0.79376757,,,,,,,,,,,,
0.93599999,0.79777795,,,,,,,,,,,,
0.088,0.84086597,,,,,,,,,,,,
0.68800002,0.59244365,,,,,,,,,,,,
0.31999999,1.04195654,,,,,,,,,,,,
0.99199998,0.63899589,,,,,,,,,,,,
0.044,1.03007412,,,,,,,,,,,,
0.068,0.6926055,,,,,,,,,,,,
0.972,0.89698577,,,,,,,,,,,,
0.94,0.80933774,,,,,,,,,,,,
0.092,0.70024747,,,,,,,,,,,,
0.69199997,0.94931197,,,,,,,,,,,,
0.32800001,0.61359519,,,,,,,,,,,,
0.98799998,1.00795662,,,,,,,,,,,,
0.044,0.59523791,,,,,,,,,,,,
0.052,1.02344668,,,,,,,,,,,,
0.98400003,0.66156697,,,,,,,,,,,,
0.95200002,0.88765848,,,,,,,,,,,,
0.064,0.81278753,,,,,,,,,,,,
0.708,0.73963666,,,,,,,,,,,,
0.36000001,0.91526514,,,,,,,,,,,,
0.99199998,0.60084194,,,,,,,,,,,,
0.044,0.97792041,,,,,,,,,,,,
0.044,0.64227331,,,,,,,,,,,,
0.98799998,0.98077446,,,,,,,,,,,,
0.95599997,0.70351923,,,,,,,,,,,,
0.072,0.84334934,,,,,,,,,,,,
0.68800002,0.95749915,,,,,,,,,,,,
0.34400001,0.68625057,,,,,,,,,,,,
0.99199998,0.98328632,,,,,,,,,,,,
0.044,0.59693283,,,,,,,,,,,,
0.048,0.99868417,,,,,,,,,,,,
0.99199998,0.58018982,,,,,,,,,,,,
0.95599997,0.90346199,,,,,,,,,,,,
0.072,0.6998831,,,,,,,,,,,,
0.68000001,0.90475857,,,,,,,,,,,,
0.35600001,1.00979888,,,,,,,,,,,,
0.99199998,0.69864774,,,,,,,,,,,,
0.04,0.98419911,,,,,,,,,,,,
0.044,0.59076995,,,,,,,,,,,,
0.99199998,0.99095654,,,,,,,,,,,,
0.95200002,0.65711957,,,,,,,,,,,,
0.076,0.92231983,,,,,,,,,,,,
0.68800002,0.80427104,,,,,,,,,,,,
0.352,0.78862083,,,,,,,,,,,,
0.99199998,0.93124408,,,,,,,,,,,,
0.044,0.68063509,,,,,,,,,,,,
0.044,0.98710597,,,,,,,,,,,,
0.99199998,0.56877065,,,,,,,,,,,,
0.95999998,0.87490135,,,,,,,,,,,,
0.068,0.59701407,,,,,,,,,,,,
0.68400002,0.94985211,,,,,,,,,,,,
0.34799999,0.87979233,,,,,,,,,,,,
0.99199998,0.72626472,,,,,,,,,,,,
0.044,0.87368768,,,,,,,,,,,,
0.044,0.56712294,,,,,,,,,,,,
0.98400003,1.08911717,,,,,,,,,,,,
0.95599997,0.69090098,,,,,,,,,,,,
0.076,1.00259292,,,,,,,,,,,,
0.68400002,0.80822372,,,,,,,,,,,,
0.36000001,0.81839061,,,,,,,,,,,,
0.99199998,0.7959398,,,,,,,,,,,,
0.04,0.74342382,,,,,,,,,,,,
0.044,0.85470587,,,,,,,,,,,,
0.99199998,0.62673396,,,,,,,,,,,,
0.95200002,1.007532,,,,,,,,,,,,
0.068,0.56340235,,,,,,,,,,,,
0.68400002,0.88442588,,,,,,,,,,,,
0.34400001,0.76003993,,,,,,,,,,,,
0.99199998,0.90132278,,,,,,,,,,,,
0.048,0.89244509,,,,,,,,,,,,
0.044,0.65980989,,,,,,,,,,,,
0.98799998,0.88546395,,,,,,,,,,,,
0.95599997,0.64267939,,,,,,,,,,,,
0.076,1.01716375,,,,,,,,,,,,
0.68000001,0.67421085,,,,,,,,,,,,
0.34400001,0.91434431,,,,,,,,,,,,
0.99199998,0.78007573,,,,,,,,,,,,
0.04,0.8392275,,,,,,,,,,,,
0.044,0.86560553,,,,,,,,,,,,
0.99199998,0.61797321,,,,,,,,,,,,
0.95599997,1.0272733,,,,,,,,,,,,
0.08,0.58344537,,,,,,,,,,,,
0.68800002,0.94179231,,,,,,,,,,,,
0.352,0.6625281,,,,,,,,,,,,
0.99199998,0.91735512,,,,,,,,,,,,
0.044,0.79134423,,,,,,,,,,,,
0.044,0.8367455,,,,,,,,,,,,
0.99199998,0.88197941,,,,,,,,,,,,
0.95599997,0.56795156,,,,,,,,,,,,
0.068,0.98512185,,,,,,,,,,,,
0.68400002,0.62105745,,,,,,,,,,,,
0.34,0.99984246,,,,,,,,,,,,
0.99199998,0.61533415,,,,,,,,,,,,
0.044,0.85541755,,,,,,,,,,,,
0.044,0.75192851,,,,,,,,,,,,
0.99199998,0.81140149,,,,,,,,,,,,
0.95999998,1.04638243,,,,,,,,,,,,
0.076,0.65175331,,,,,,,,,,,,
0.68800002,1.03703356,,,,,,,,,,,,
0.34400001,0.62890857,,,,,,,,,,,,
0.99199998,0.95239788,,,,,,,,,,,,
0.044,0.63121873,,,,,,,,,,,,
0.04,0.85906947,,,,,,,,,,,,
0.98799998,0.8658787,,,,,,,,,,,,
0.95200002,0.77815592,,,,,,,,,,,,
0.068,1.01958942,,,,,,,,,,,,
0.68800002,0.57797033,,,,,,,,,,,,
0.35600001,0.98662639,,,,,,,,,,,,
0.99199998,0.67468417,,,,,,,,,,,,
0.044,1.00021076,,,,,,,,,,,,
0.048,0.61477274,,,,,,,,,,,,
0.99199998,0.78493047,,,,,,,,,,,,
0.95599997,0.91617525,,,,,,,,,,,,
0.072,0.66411632,,,,,,,,,,,,
0.68400002,0.97535878,,,,,,,,,,,,
0.34400001,0.62656564,,,,,,,,,,,,
0.99199998,1.07246768,,,,,,,,,,,,
0.044,0.66172493,,,,,,,,,,,,
0.044,0.88704407,,,,,,,,,,,,
0.99199998,0.79521602,,,,,,,,,,,,
0.94800001,0.85464031,,,,,,,,,,,,
0.076,0.91229999,,,,,,,,,,,,
0.69199997,0.62724245,,,,,,,,,,,,
0.34799999,0.93411076,,,,,,,,,,,,
0.99199998,0.56111431,,,,,,,,,,,,
0.044,1.01295877,,,,,,,,,,,,
0.044,0.73783439,,,,,,,,,,,,
0.98799998,0.89805281,,,,,,,,,,,,
0.95200002,0.70009869,,,,,,,,,,,,
0.072,0.79279685,,,,,,,,,,,,
0.68000001,0.83752477,,,,,,,,,,,,
0.34,0.69405663,,,,,,,,,,,,
0.99199998,0.98819655,,,,,,,,,,,,
0.044,0.62168264,,,,,,,,,,,,
0.048,0.97655249,,,,,,,,,,,,
0.99199998,0.6628468,,,,,,,,,,,,
0.95599997,0.85379297,,,,,,,,,,,,
0.08,0.84346879,,,,,,,,,,,,
0.68800002,0.78875971,,,,,,,,,,,,
0.33199999,0.95762938,,,,,,,,,,,,
0.99199998,0.67031175,,,,,,,,,,,,
0.044,0.9705466,,,,,,,,,,,,
0.04,0.53770036,,,,,,,,,,,,
0.98799998,1.04588115,,,,,,,,,,,,
0.95599997,0.58802909,,,,,,,,,,,,
0.08,0.76844692,,,,,,,,,,,,
0.68800002,0.80661005,,,,,,,,,,,,
0.34400001,0.77578133,,,,,,,,,,,,
0.99199998,0.89755225,,,,,,,,,,,,
0.044,0.61615491,,,,,,,,,,,,
0.048,0.95413232,,,,,,,,,,,,
0.98799998,0.64283502,,,,,,,,,,,,
0.95599997,0.97356653,,,,,,,,,,,,
0.064,0.71842712,,,,,,,,,,,,
0.68800002,0.80694735,,,,,,,,,,,,
0.336,0.85975826,,,,,,,,,,,,
0.99199998,0.632164,,,,,,,,,,,,
0.044,1.02935326,,,,,,,,,,,,
0.052,0.54079008,,,,,,,,,,,,
0.98799998,1.01057446,,,,,,,,,,,,
0.94400001,0.62449038,,,,,,,,,,,,
0.06,0.83382177,,,,,,,,,,,,
0.68800002,0.69787389,,,,,,,,,,,,
0.32800001,0.84900057,,,,,,,,,,,,
0.99199998,0.88823885,,,,,,,,,,,,
0.044,0.69888031,,,,,,,,,,,,
0.048,0.97125149,,,,,,,,,,,,
0.98000002,0.60987329,,,,,,,,,,,,
0.94400001,1.06159794,,,,,,,,,,,,
0.064,0.69128674,,,,,,,,,,,,
0.69199997,0.96872133,,,,,,,,,,,,
0.324,0.8045041,,,,,,,,,,,,
0.99199998,0.76602799,,,,,,,,,,,,
0.044,0.9036963,,,,,,,,,,,,
0.056,0.74527675,,,,,,,,,,,,
0.98400003,0.92091519,,,,,,,,,,,,
0.94400001,0.53714579,,,,,,,,,,,,
0.068,0.9776572,,,,,,,,,,,,
0.69199997,0.70704108,,,,,,,,,,,,
0.31600001,0.93457538,,,,,,,,,,,,
0.99199998,0.73281473,,,,,,,,,,,,
0.044,0.70042187,,,,,,,,,,,,
0.048,0.95960575,,,,,,,,,,,,
0.98400003,0.59932083,,,,,,,,,,,,
0.94400001,0.93271369,,,,,,,,,,,,
0.076,0.61289203,,,,,,,,,,,,
0.69199997,0.93209505,,,,,,,,,,,,
0.34,0.65404701,,,,,,,,,,,,
0.99199998,0.91409391,,,,,,,,,,,,
0.044,0.93479186,,,,,,,,,,,,
0.044,0.73299199,,,,,,,,,,,,
0.98400003,0.96613431,,,,,,,,,,,,
0.94800001,0.61894679,,,,,,,,,,,,
0.064,0.20043717,,,,,,,,,,,,
0.69199997,0.1260438,,,,,,,,,,,,
0.324,0.18594389,,,,,,,,,,,,
0.99199998,0.31710508,,,,,,,,,,,,
0.048,0.20302448,,,,,,,,,,,,
0.052,0.20872539,,,,,,,,,,,,
0.98000002,0.20951945,,,,,,,,,,,,
0.94400001,0.23554942,,,,,,,,,,,,
0.064,0.16277356,,,,,,,,,,,,
0.69599998,0.15643986,,,,,,,,,,,,
0.31999999,0.16594654,,,,,,,,,,,,
0.99199998,0.20797403,,,,,,,,,,,,
0.044,0.16522425,,,,,,,,,,,,
0.04,0.30662015,,,,,,,,,,,,
0.98400003,0.19363612,,,,,,,,,,,,
0.95599997,0.16565464,,,,,,,,,,,,
0.076,0.24607059,,,,,,,,,,,,
0.676,0.13161027,,,,,,,,,,,,
0.352,0.16124524,,,,,,,,,,,,
0.99199998,0.26245937,,,,,,,,,,,,
0.044,0.24814536,,,,,,,,,,,,
0.048,0.24864519,,,,,,,,,,,,
0.98400003,0.1425968,,,,,,,,,,,,
0.94800001,0.16801523,,,,,,,,,,,,
0.072,0.17002241,,,,,,,,,,,,
0.69199997,0.09569657,,,,,,,,,,,,
0.336,0.1177446,,,,,,,,,,,,
0.99199998,0.15019514,,,,,,,,,,,,
0.044,0.19332486,,,,,,,,,,,,
0.048,0.20572636,,,,,,,,,,,,
0.99199998,0.2592642,,,,,,,,,,,,
0.95200002,0.16294603,,,,,,,,,,,,
0.072,0.18455049,,,,,,,,,,,,
0.68800002,0.23297383,,,,,,,,,,,,
0.32800001,0.19340871,,,,,,,,,,,,
0.99199998,0.1987462,,,,,,,,,,,,
0.04,0.21988076,,,,,,,,,,,,
0.044,0.18026485,,,,,,,,,,,,
0.99199998,0.1694824,,,,,,,,,,,,
0.95200002,0.27201429,,,,,,,,,,,,
0.08,0.25206983,,,,,,,,,,,,
0.69199997,0.17280304,,,,,,,,,,,,
0.336,0.12315176,,,,,,,,,,,,
0.99199998,0.23273377,,,,,,,,,,,,
0.044,0.19407544,,,,,,,,,,,,
0.056,0.10343727,,,,,,,,,,,,
0.98000002,0.19009161,,,,,,,,,,,,
0.94800001,0.18899266,,,,,,,,,,,,
0.056,0.21014215,,,,,,,,,,,,
0.69599998,0.1708039,,,,,,,,,,,,
0.324,0.17745265,,,,,,,,,,,,
0.99199998,0.16896364,,,,,,,,,,,,
0.044,0.25233671,,,,,,,,,,,,
0.044,0.15983421,,,,,,,,,,,,
0.98799998,0.1669628,,,,,,,,,,,,
0.95200002,0.20102303,,,,,,,,,,,,
0.072,0.23616175,,,,,,,,,,,,
0.69199997,0.25195906,,,,,,,,,,,,
0.34,0.22086394,,,,,,,,,,,,
0.99199998,0.2245957,,,,,,,,,,,,
0.04,0.29265493,,,,,,,,,,,,
0.048,0.22117452,,,,,,,,,,,,
0.98799998,0.19137189,,,,,,,,,,,,
0.94400001,0.18390596,,,,,,,,,,,,
0.068,0.16919632,,,,,,,,,,,,
0.68800002,0.15137103,,,,,,,,,,,,
0.324,0.19500051,,,,,,,,,,,,
0.99199998,0.30263776,,,,,,,,,,,,
0.048,0.05388169,,,,,,,,,,,,
0.048,0.16701008,,,,,,,,,,,,
0.98400003,0.18840405,,,,,,,,,,,,
0.95200002,0.30597973,,,,,,,,,,,,
0.072,0.20588923,,,,,,,,,,,,
0.68800002,0.16558027,,,,,,,,,,,,
0.33199999,0.273794,,,,,,,,,,,,
0.99199998,0.23355854,,,,,,,,,,,,
0.04,0.21511695,,,,,,,,,,,,
0.044,0.20823182,,,,,,,,,,,,
0.99199998,0.27720872,,,,,,,,,,,,
0.94800001,0.25965241,,,,,,,,,,,,
0.076,0.16677144,,,,,,,,,,,,
0.68400002,0.29338935,,,,,,,,,,,,
0.34400001,0.13864116,,,,,,,,,,,,
0.99199998,0.17140947,,,,,,,,,,,,
0.044,0.20851934,,,,,,,,,,,,
0.048,0.16225673,,,,,,,,,,,,
0.99199998,0.15434295,,,,,,,,,,,,
0.95200002,0.20744309,,,,,,,,,,,,
0.072,0.21380454,,,,,,,,,,,,
0.676,0.12480065,,,,,,,,,,,,
0.34799999,0.26583603,,,,,,,,,,,,
0.99199998,0.24697465,,,,,,,,,,,,
0.044,0.19768915,,,,,,,,,,,,
0.044,0.2026131,,,,,,,,,,,,
0.99199998,0.15359609,,,,,,,,,,,,
0.95599997,0.20890115,,,,,,,,,,,,
0.068,0.24426734,,,,,,,,,,,,
0.68800002,0.18850738,,,,,,,,,,,,
0.336,0.20134203,,,,,,,,,,,,
0.99199998,0.15508853,,,,,,,,,,,,
0.044,0.24087672,,,,,,,,,,,,
0.04,0.25649795,,,,,,,,,,,,
0.98799998,0.22093569,,,,,,,,,,,,
0.95200002,0.19847476,,,,,,,,,,,,
0.076,0.24382375,,,,,,,,,,,,
0.68800002,0.23261239,,,,,,,,,,,,
0.35600001,0.16147214,,,,,,,,,,,,
0.99199998,0.2187583,,,,,,,,,,,,
0.044,0.14204028,,,,,,,,,,,,
0.048,0.18645282,,,,,,,,,,,,
0.99199998,0.25055224,,,,,,,,,,,,
0.95200002,0.21200609,,,,,,,,,,,,
0.068,0.21277112,,,,,,,,,,,,
0.68000001,0.22773591,,,,,,,,,,,,
0.336,0.20612584,,,,,,,,,,,,
0.99199998,0.13783851,,,,,,,,,,,,
0.044,0.16180134,,,,,,,,,,,,
0.044,0.29454112,,,,,,,,,,,,
0.98799998,0.246526,,,,,,,,,,,,
0.94800001,0.30262759,,,,,,,,,,,,
0.08,0.30319038,,,,,,,,,,,,
0.68400002,0.2182702,,,,,,,,,,,,
0.35600001,0.19530441,,,,,,,,,,,,
0.99199998,0.18516526,,,,,,,,,,,,
0.044,0.24399017,,,,,,,,,,,,
0.04,0.17169404,,,,,,,,,,,,
0.99199998,0.25354204,,,,,,,,,,,,
0.94800001,0.17467308,,,,,,,,,,,,
0.072,0.23645112,,,,,,,,,,,,
0.68800002,0.18152975,,,,,,,,,,,,
0.34799999,0.16203202,,,,,,,,,,,,
0.99199998,0.28353637,,,,,,,,,,,,
0.044,0.16532588,,,,,,,,,,,,
0.048,0.30774745,,,,,,,,,,,,
0.99199998,0.20855118,,,,,,,,,,,,
